排名,name,adname,type,rating,cost,性价比
1029,六丁火烤肉(杭州首店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,92,1.0369
1030,大宅院(西溪路),西湖区,餐饮服务;中餐厅;中餐厅,4.7,92,1.0369
1031,办肆小馆徐州烧烤炒菜(莲荷里店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,76,1.036
1032,小菜园新徽菜(杭州西湖龙湖紫荆天街店),西湖区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,69,1.0357
1033,肉肉大米(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.6,84,1.0354
1034,狐狸爱上椰子鸡(上城天虹店),上城区,餐饮服务;中餐厅;火锅店,4.6,84,1.0354
1035,一峤·Singapore浓汤蝦面,萧山区,餐饮服务;中餐厅;中餐厅,4.6,84,1.0354
1036,牛小花秘制炭火烤牛肉(新塘路景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,84,1.0354
1037,厨创东北小酒馆(EFC新店),余杭区,餐饮服务;中餐厅;东北菜,4.6,84,1.0354
1038,新周记·巷子里的江南味(庆春店),上城区,餐饮服务;中餐厅;浙江菜,4.7,93,1.0345
1039,重庆正宗万州烤鱼(萧山006成智店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,93,1.0345
1040,COMMUNE幻师(远洋乐堤港B区店),拱墅区,体育休闲服务;娱乐场所;酒吧|餐饮服务;外国餐厅;西餐厅(综合风味),4.7,93,1.0345
1041,COMMUNE幻师(EFC欧美广场店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,93,1.0345
1042,皖员外地锅鸡(益农店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,57,1.0344
1043,巡湘记·乡野湖南菜(杭州来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339
1044,皖北地锅鸡(乾南嘉苑店),临平区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339
1045,壹品轩·东坡家宴(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,77,1.0329
1046,豪客来牛排(杭州天空之翼餐厅),上城区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77,1.0329
1047,豪客来牛排(杭州天阳D32餐厅),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77,1.0329
1048,江南龙虾纸包鱼(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.5,77,1.0329
1049,寄畅興·百年蟹黄面·非遗杭帮菜(西湖庭院景观店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1050,王翁记石锅翅·乳鸽专门店,上城区,餐饮服务;快餐厅;快餐厅,4.6,85,1.0327
1051,徽姐姐徽菜·臭鳜鱼(潮王路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1052,焰请烤肉铺子(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1053,三两好友深夜食堂小龙虾·烤乳猪·罗氏虾(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1054,山葵村烤肉(滨江星光大道店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.6,85,1.0327
1055,李氏龙虾烧烤烤鱼(缔逸城商业街店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,85,1.0327
1056,椿湘现炒下饭菜(西溪印象城B座店),余杭区,餐饮服务;中餐厅;中餐厅,4.1,52,1.0327
1057,豚虎现烤日式烧肉丼(万泰城店),上城区,餐饮服务;外国餐厅;日本料理,4.1,52,1.0327
1058,云海肴·汽锅鸡·云南代表菜(五福天虹店),上城区,餐饮服务;中餐厅;云贵菜,4.4,70,1.0322
1059,幸福小串·地摊小炉子(钱江世纪公园店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,94,1.0321
1060,英子小海鲜(下沙新视界未来中心店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.7,94,1.0321
1061,铁锅年代地锅鸡(明珠路店),建德市,餐饮服务;中餐厅;安徽菜(徽菜),4.3,64,1.0301
1062,江浙荟(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
1063,洞庭3000里·乡野湖南菜(杭州中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
1064,凯旋烧烤(建国北路),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
1065,财多多烧烤小排档·烧烤·小龙虾,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,78,1.0299
1066,虞记小龙虾大闸蟹(育才路店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,78,1.0299
1067,爱人再见小酒馆(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,95,1.0297
1068,绿茶餐厅(灵隐路店·品牌旗舰店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,95,1.0297
1069,晚酒·阿英川菜馆(上塘路三店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,95,1.0297
1070,馬鸿興·川小馆(杭州中心店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,95,1.0297
1071,潮中人潮汕大排档,上城区,餐饮服务;中餐厅;中餐厅,4.7,95,1.0297
1072,陆幺陆家常菜古墩路店,西湖区,餐饮服务;中餐厅;中餐厅,4.7,95,1.0297
1073,破店肥哈·海鲜·烧烤(杭州滨江店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,95,1.0297
1074,靓靓蒸虾·鲜鱼杂王·鲜货烧烤(武林广场店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.8,105,1.0293
1075,朱富贵火锅(杭州中大银泰店),拱墅区,餐饮服务;中餐厅;火锅店,4.9,116,1.0289
1076,皖北地锅灶(七格小区店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,48,1.0278
1077,东北烧烤·烤全羊(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;东北菜,4.0,48,1.0278
1078,马路边边火锅串串香(杭州总店),上城区,餐饮服务;中餐厅;火锅店,4.7,96,1.0274
1079,LuLuoBo绿萝卜(中山北路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,96,1.0274
1080,很久以前羊肉串(杭州来福士店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0274
1081,苏小蟹·蟹黄面(西溪湿地博物馆店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,87,1.0274
1082,小杨小黄鱼超人龙虾(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0274
1083,姜胖胖韩式自助烤肉(庆春银泰店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,79,1.0269
1084,杭百味·精选江浙菜(虎跑店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,79,1.0269
1085,厨创东北老家(信义坊),拱墅区,餐饮服务;中餐厅;东北菜,4.5,79,1.0269
1086,缦云里花园餐厅(秦望水街店),富阳区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,79,1.0269
1087,超火锅(滨江店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,107,1.0252
1088,印象临安(城东店),临安区,餐饮服务;中餐厅;中餐厅|商务住宅;商务住宅相关;商务住宅相关,4.7,97,1.0251
1089,蛙小侠(银隆B座店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
1090,大鱼徽州·皖南家宴(文二店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
1091,马氏脉舟东北清真菜(文一路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248
1092,李百蟹·湖景蟹黄面·望湖楼(西湖断桥店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.6,88,1.0248
1093,凹凹板正一把串·深夜食堂,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
1094,品蝦居小龙虾大闸蟹,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248
1095,太二酸菜鱼(杭州万象城店),上城区,餐饮服务;中餐厅;火锅店,4.5,80,1.024
1096,太二酸菜鱼(杭州东站万象汇店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.5,80,1.024
1097,太二酸菜鱼(杭州龙湖紫荆天街店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024
1098,有牛在鲜潮汕牛肉火锅(城北招商花园城店),临平区,餐饮服务;中餐厅;火锅店,4.5,80,1.024
1099,戒指龙虾·小龙虾·烧烤(天润中心店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,80,1.024
1100,戒指龙虾(大江东店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024
1101,新周记·巷子里的江南味(鼓楼店),上城区,餐饮服务;中餐厅;中餐厅,4.7,98,1.0228
1102,三两好友深夜食堂·焗海鲜·烤乳猪·脆皮烤鸡(西溪八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,98,1.0228
1103,猪笼城寨·鲜货烧烤龙虾·怀旧包厢·大排档(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,98,1.0228
1104,马大虾小龙虾·盆盆蟹·杭城地标十星大排档,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,98,1.0228
1105,小马烧烤,上城区,餐饮服务;中餐厅;中餐厅,4.6,89,1.0223
1106,福临潮汕牛档·鲜烤牛肉·沙茶火锅·牛腩饭·烧烤,萧山区,餐饮服务;中餐厅;中餐厅,4.6,89,1.0223
1107,光头龙虾(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,89,1.0223
1108,小南门龙虾(天润店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,89,1.0223
1109,醉爱龙虾馆(桐庐店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,73,1.0223
1110,朱富贵火锅(杭州拱墅万达店),拱墅区,餐饮服务;中餐厅;火锅店,4.9,120,1.0217
1111,老纪蚝宅(爱橙街店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.8,109,1.0212
1112,老底子饭盒烤肉·东北菜·东北烧烤(原凤山路店),上城区,餐饮服务;外国餐厅;外国餐厅,4.5,81,1.0212
1113,MAMA精致川菜(保利天汇店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.7,99,1.0206
1114,山河屯铁锅炖·东北菜(杭州一店),上城区,餐饮服务;中餐厅;东北菜,4.7,99,1.0206
1115,大川日本料理·深夜居酒屋(解放路店),上城区,餐饮服务;外国餐厅;日本料理,4.7,99,1.0206
1116,大川日本料理·深夜居酒屋(火车东站店),上城区,餐饮服务;外国餐厅;日本料理,4.7,99,1.0206
1117,小林刺身(朝晖店),拱墅区,餐饮服务;外国餐厅;日本料理|生活服务;生活服务场所;生活服务场所,4.7,99,1.0206
1118,味舵主重庆火锅(明星路店),萧山区,餐饮服务;中餐厅;火锅店,4.6,90,1.0198
1119,潮汕叶记鲜牛肉火锅(华星时代广场店),西湖区,餐饮服务;中餐厅;火锅店,4.6,90,1.0198
1120,肥猫·小龙虾·鲜货烧烤·炒菜大排档(杭州滨江区),滨江区,餐饮服务;中餐厅;中餐厅,4.6,90,1.0198
1121,皖北地锅鸡(佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.3,67,1.0191
1122,江西香辣馆(朝阳店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.1,55,1.0185
1123,天香楼(延安路店),拱墅区,餐饮服务;中餐厅;综合酒楼,4.7,100,1.0184
1124,马灯部落-杭帮创意菜(杭州西湖虎跑店),西湖区,餐饮服务;中餐厅;浙江菜,4.7,100,1.0184
1125,川塘风乐山冷锅鱼美蛙鱼头,西湖区,餐饮服务;中餐厅;中餐厅,4.7,100,1.0184
1126,那些年·花园西餐·窑炉披萨(新天地店),临平区,餐饮服务;咖啡厅;咖啡厅,4.7,100,1.0184
1127,喀摩尔土耳其餐厅,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,100,1.0184
1128,武林虾客·小龙虾·江南生腌(凤起路店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,100,1.0184
1129,木屋烧烤(上城平安金融中心店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,82,1.0184
1130,头牌·鹤岗烧烤东北菜(文三店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,82,1.0184
1131,鹤之乡·齐齐哈尔烤肉(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,91,1.0173
1132,费大厨辣椒炒肉(金沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,91,1.0173
1133,旷野听风 不想上班(芳塘店),上城区,餐饮服务;中餐厅;中餐厅,4.7,101,1.0162
1134,达美乐比萨(城星路店),上城区,餐饮服务;快餐厅;快餐厅,4.4,75,1.016
1135,达美乐比萨(景芳路店),上城区,餐饮服务;快餐厅;快餐厅,4.4,75,1.016
1136,达美乐比萨(上塘路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.4,75,1.016
1137,达美乐比萨(体育场路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.4,75,1.016
1138,厨创东北大厨(奥体印象城店),萧山区,餐饮服务;中餐厅;东北菜,4.5,83,1.0156
1139,特色碳烤羊腿·龙虾,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,83,1.0156
1140,小洋哥东北大油边儿-小龙虾(拱墅店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,83,1.0156
1141,胖子烧烤大油边,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.3,68,1.0156
1142,菲滋意式餐厅(杭州龙湖金沙天街店),钱塘区,餐饮服务;外国餐厅;意式菜品餐厅,4.3,68,1.0156
1143,李白图书馆餐厅?杭帮菜名店(西溪湿地店),余杭区,餐饮服务;中餐厅;中餐厅,4.8,112,1.0154
1144,老谢潮州菜(香积寺路店),拱墅区,餐饮服务;中餐厅;潮州菜,4.8,112,1.0154
1145,黄记老厨·传统杭帮菜(清泰街店),上城区,餐饮服务;中餐厅;浙江菜,4.6,92,1.0149
1146,张笨笨四川火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,92,1.0149
1147,舟舢海鲜小馆·舟山小海鲜(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,92,1.0149
1148,四灶儿·地道杭帮菜(湖墅南路店),拱墅区,餐饮服务;中餐厅;浙江菜,4.7,102,1.0141
1149,梅溪徐记·鲜牛肉火锅(余杭鼎创杭州首店),余杭区,餐饮服务;中餐厅;火锅店,4.7,102,1.0141
1150,趣东北·烤肉火锅·放题自助(D32店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,84,1.0129
1151,小两口大排挡,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,84,1.0129
1152,不老里·杭州本地菜(西湖长生路店),上城区,餐饮服务;中餐厅;浙江菜,4.6,93,1.0125
1153,小笨鸡潮汕煲店(杭州首店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,93,1.0125
1154,趣东北齐齐哈尔家庭烤肉,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,93,1.0125
1155,COMMUNE幻师(杭州湖滨in77店),上城区,体育休闲服务;娱乐场所;酒吧|餐饮服务;中餐厅;中餐厅,4.6,93,1.0125
1156,吉妈.新派广府食集·广式鸡煲,滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.3,69,1.0121
1157,新周记·巷子里的江南味(平海路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,103,1.012
1158,潮根夜档.潮汕菜.大排档(杭州总店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,103,1.012
1159,泉市鲜活牛肉店(东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.7,103,1.012
1160,泉市鲜活牛肉店(太合B区店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,103,1.012
1161,泉市鲜活牛肉店(中南乐游城店),滨江区,餐饮服务;中餐厅;火锅店,4.7,103,1.012
1162,永遇乐海鲜自助餐厅·火锅烤肉蒸锅,临平区,餐饮服务;中餐厅;中餐厅,4.7,103,1.012
1163,豪尚豪牛排馆(凤起店),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,85,1.0102
1164,蒲记·潮州夜档(凤起东路店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,94,1.0101
1165,阿盼鱼捞·斑鱼海鲜粥火锅·南国传承(杭州湖滨in77B区店),上城区,餐饮服务;中餐厅;火锅店,4.6,94,1.0101
1166,望江门小龙虾(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,94,1.0101
1167,阿毛饭店·传统宁波菜(杭州来福士中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,104,1.0099
1168,海底捞火锅(杭州庆春路夜宵主题店),上城区,餐饮服务;中餐厅;火锅店,4.7,104,1.0099
1169,粤见粤发(拱墅店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,104,1.0099
1170,豪客来牛排(杭州临平银泰城餐厅),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,77,1.0099
1171,你又瘦了小酒馆(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,105,1.0078
1172,麻爪·大连特色海鲜烧烤(杭州大悦城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,105,1.0078
1173,烟火神炭·炭火砂锅·烧烤小海鲜大排档·小龙虾,西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.7,105,1.0078
1174,望江门小龙虾·烧烤(杭州总店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
1175,四灶儿·地道杭帮菜(鼓楼1店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
1176,玺炖·中国铁锅炖(亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
1177,舞麦UMAI日本料理(中山北路店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,95,1.0078
1178,八壶西餐·CLUB,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,95,1.0078
1179,Moss苔藓·创意融合料理,富阳区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
1180,东北主烤官·老七龙虾(中豪五星国际店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
1181,泉水羊肉炉烧烤龙虾(西田城店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,86,1.0076
1182,小明家烤羊吧盱眙龙虾,滨江区,餐饮服务;中餐厅;火锅店,4.5,86,1.0076
1183,八合田鲜切牛肉烤肉自助(杭州五福天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.4,78,1.007
1184,蔡澜港式点心(杭州嘉里中心店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.4,78,1.007
1185,3号仓库·创意中国菜(钱江新城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,106,1.0058
1186,伊家鲜·经典杭帮菜(黄龙店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,106,1.0058
1187,禄德林川味黑鱼花(萧山店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,106,1.0058
1188,赵美丽·重庆社区火锅·直营店(火车东站·中豪国际店),上城区,餐饮服务;中餐厅;火锅店,4.7,106,1.0058
1189,宽马记大排档·热鲜牛肉海鲜火锅(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.7,106,1.0058
1190,撒椒川念餐厅(转江街店),西湖区,餐饮服务;中餐厅;四川菜(川菜),4.6,96,1.0055
1191,竹村·烧鸟居酒屋(联合中心店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,96,1.0055
1192,马大虾小龙虾(余杭店)杭城十星级大排档,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96,1.0055
1193,戒指龙虾·小龙虾·烧烤(天城东路店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96,1.0055
1194,超火锅(杭州萧山总店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.9,130,1.0051
1195,狂野牛牛·岩烤牛排西餐厅(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,87,1.0051
1196,今晚食乜餸海鲜大排档,拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.8,118,1.0044
1197,三个蒙古大叔(朝龙汇D+PARK店),萧山区,餐饮服务;中餐厅;综合酒楼,4.7,107,1.0038
1198,城东海鲜大排档(中豪五星国际店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,107,1.0038
1199,杭百味·湖景杭帮菜(西湖店),上城区,餐饮服务;中餐厅;浙江菜,4.6,97,1.0033
1200,潮味鲜·鱼生虾生(黄姑山路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,97,1.0033
1201,和家轩顺德菜(朝晖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,97,1.0033
1202,三两好友深夜食堂(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,97,1.0033
1203,瓷·忆赣菜中心(杭州),上城区,餐饮服务;中餐厅;中餐厅,4.8,119,1.0026
1204,肆野集·猛火菜·露营烧烤·啤酒,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,88,1.0025
1205,瀛海牛·鲜切牛肉海鲜火锅,上城区,餐饮服务;中餐厅;火锅店,4.7,108,1.0018
1206,望江门小龙虾·虾王大排挡(杭州总店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.7,108,1.0018
1207,太二酸菜鱼(杭州嘉里中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.4,80,1.0013
1208,太二酸菜鱼(杭州滨江银泰店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.4,80,1.0013
1209,Wagas沃歌斯(杭州城西银泰WA店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,80,1.0013
1210,李氏龙虾(九堡家苑三区店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.4,80,1.0013
1211,舟舢海鲜小馆·舟山小海鲜(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,98,1.0011
1212,江南驿·二十余年创意杭帮味(运河店),拱墅区,餐饮服务;中餐厅;综合酒楼,4.6,98,1.0011
1213,容桂婆·顺德排档(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,98,1.0011
1214,沈厨臭鳜鱼·山野徽州土菜(高德置地店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,98,1.0011
1215,萍姐火锅(天阳·明珠商业中心店),上城区,餐饮服务;中餐厅;火锅店,4.6,98,1.0011
1216,1987熬夜烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,98,1.0011
1217,Fun.d方地餐厅,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,98,1.0011
1218,海底捞火锅(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1219,藏鲜工坊(庆春店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.8,120,1.0009
1220,郑阿公顺德鸡煲饭双皮奶(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.8,120,1.0009
1221,海底捞火锅(杭州萧山归谷中心店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1222,海底捞火锅(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1223,海底捞火锅(杭州萧山金城路店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1224,海底捞火锅(杭州滨江中南乐游城店),滨江区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1225,海底捞火锅(桐庐书香同城店),桐庐县,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1226,海底捞火锅(下沙银泰百货店),钱塘区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1227,柒房里·鸡汤火锅·云南烤肉(滨江店),滨江区,餐饮服务;中餐厅;火锅店,4.8,120,1.0009
1228,乔街深夜食堂(杭州总店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,120,1.0009
1229,乔街深夜食堂(滨江银泰店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,120,1.0009
1230,蜀谭记·盐帮川菜(杭州首店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.7,109,0.9999
1231,8+1广式大排档·海肠捞饭·夜宵食堂,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,109,0.9999
1232,313羊庄(萧山总店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,109,0.9999
1233,昊来了寿司,萧山区,餐饮服务;外国餐厅;日本料理,4.7,109,0.9999
1234,虾不打烊小龙虾馆,临平区,餐饮服务;中餐厅;中餐厅,4.7,109,0.9999
1235,马鸿兴·川小馆(杭州总店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,99,0.9989
1236,渔湘记本地特色鱼头馆,淳安县,餐饮服务;中餐厅;中餐厅,4.6,99,0.9989
