排名,name,adname,type,rating,cost,性价比
691,湘小妹·湘菜馆(钱江世纪城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,51,1.1642
692,福锅记(铁锅炖&东北菜),滨江区,餐饮服务;中餐厅;中餐厅,4.6,51,1.1642
693,咱家水饺(采荷店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,51,1.1642
694,宴湖小馆,西湖区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586
695,外屋地东北菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586
696,东北印象餐厅(莫干山路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;东北菜,4.6,52,1.1586
697,小巷酒家(云水苑店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586
698,萨莉亚意式餐厅(龙湖杭州金沙天街店),钱塘区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,52,1.1586
699,渔你湘约(杭州粮贸大厦店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,53,1.1532
700,王胜利长沙家菜馆(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.6,54,1.1479
701,湘绯·杭城拾佳湘菜(滨江宝龙店),滨江区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,54,1.1479
702,外婆家(杭州金沙印象城店),钱塘区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;江苏菜,4.6,55,1.1428
703,椿湘现炒下饭菜(紫荆天街店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,55,1.1428
704,盖饭邦·长沙菜馆(宝港生活广场店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1428
705,小菜园新徽菜(杭州西湖银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1428
706,小菜园新徽菜(杭州拱墅万达店),拱墅区,餐饮服务;外国餐厅;韩国料理,4.6,55,1.1428
707,大俺徽地锅鸡(拱墅宝龙店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1428
708,臻艾东北烧烤铁锅炖(九堡家苑店),上城区,餐饮服务;中餐厅;东北菜,4.6,55,1.1428
709,文利小吃店(大学路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
710,大俺徽柴火鸡(江和美海洋生活广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
711,印象坊餐厅(金街美地店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
712,湘先生米小姐(众安广场店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,56,1.1378
713,皖北小厨房(滨兴小区西区店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
714,正月初二·哈尔滨铁锅炖(星光国际广场店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,56,1.1378
715,表妹烧烤·东北菜铁锅炖(九堡店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,56,1.1378
716,马丫东北饭儿(印悦里丰庆店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,57,1.1329
717,食三嫂·齐齐哈尔烤肉·烧烤东北菜(胜利河美食街店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,57,1.1329
718,萨莉亚意式餐厅(远洋乐堤港A区店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,57,1.1329
719,东坡文人面馆,上城区,餐饮服务;中餐厅;浙江菜,4.6,58,1.1281
720,喜贡·爆炒川菜(保利·时光里店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,58,1.1281
721,粤甲壹方·壹粥壹面·潮汕菜(东站店),上城区,餐饮服务;中餐厅;中餐厅,4.6,58,1.1281
722,湘江春·精致湘菜,萧山区,餐饮服务;中餐厅;中餐厅,4.6,58,1.1281
723,味道野的很·湖南山里菜(象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,58,1.1281
724,老善溜肉段·非遗东北菜(新天地店),拱墅区,餐饮服务;中餐厅;东北菜,4.6,58,1.1281
725,依兰老味?烧烤?东北菜(九堡店),上城区,餐饮服务;中餐厅;东北菜,4.6,58,1.1281
726,龍歌自助小火锅(上城龙湖店),上城区,餐饮服务;中餐厅;火锅店,4.6,58,1.1281
727,印湖·老底子杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
728,杭小厨·地道杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
729,西湖人家·地道杭帮味(寻味杭州·南山路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
730,渝满堂川菜馆(百井坊巷店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
731,马丫东北饭儿(德胜总店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
732,大年初一东北菜馆(禹航路店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
733,赵府私厨·老杭帮菜(西湖老店),上城区,餐饮服务;中餐厅;浙江菜,4.6,60,1.119
734,外婆烧.杭帮菜(西湖店),上城区,餐饮服务;中餐厅;浙江菜,4.6,60,1.119
735,杭三姐妹(西湖·D11食尚城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,60,1.119
736,徽灶头·安徽土菜(三墩店),西湖区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,60,1.119
737,何府茶油现炒鸡小龙虾,西湖区,餐饮服务;中餐厅;中餐厅,4.6,60,1.119
738,三虾客小龙虾临沂炒鸡(迎春东苑店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,60,1.119
739,鄰居咖啡neighborhood,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,60,1.119
740,大俺徽柴火鸡·地锅鸡(鑫都汇店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1146
741,雅轩居东北菜,钱塘区,餐饮服务;中餐厅;东北菜,4.6,61,1.1146
742,东北特色铁锅炖(孙权路店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1146
743,虾锅·小龙虾·烧烤(沈家路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1146
744,湖畔·私房菜·杭帮菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1103
745,食三嫂·齐齐哈尔烤肉·烧烤东北菜(新天地店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1103
746,厨创东北大厨(黄龙国际中心店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1103
747,宽窄巷子成都串串香(邮电路杭州店),上城区,餐饮服务;中餐厅;火锅店,4.6,63,1.1061
748,忆湘味-鲜炒·湖南菜(EFC店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,63,1.1061
749,幸福年铁锅炖熏酱小酒馆(九堡店),上城区,餐饮服务;中餐厅;中餐厅,4.6,63,1.1061
750,辽A迷糊小串儿·东北烧烤·东北菜(蓝钻天城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,63,1.1061
751,荷韵西子·老底子杭帮菜(西湖音乐喷泉店),上城区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
752,芳达烧烤·东北菜(武林旗舰店),拱墅区,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;特色/地方风味餐厅|住宿服务;宾馆酒店;宾馆酒店,4.6,64,1.102
753,串掌门烧烤东北菜,萧山区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
754,马丫东北饭儿(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
755,马丫东北饭儿(九堡店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,64,1.102
756,松花江上·东北小馆(三深国际中心店),西湖区,餐饮服务;中餐厅;综合酒楼,4.6,64,1.102
757,夜八两·老舅烧烤(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
758,蝴蝶里(杭州来福士店),上城区,餐饮服务;中餐厅;火锅店,4.6,65,1.0979
759,一席地·本地鸡窝(庆春银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
760,新白鹿餐厅(庆春银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
761,新白鹿(杭州新塘店),上城区,餐饮服务;中餐厅;浙江菜,4.6,65,1.0979
762,正大酒家(杭州上城区),上城区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
763,烤匠麻辣烤鱼(in77店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.6,65,1.0979
764,烤匠麻辣烤鱼(滨江天街店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,65,1.0979
765,蝴蝶里(滨江龙湖天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
766,蝴蝶里(西溪天街店),西湖区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
767,蝴蝶里(下沙龙湖天街店),钱塘区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
768,蝴蝶里(滨江宝龙广场店),滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
769,蝴蝶里(丁桥店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
770,小湘厨(迎春东苑店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
771,二丫家东北铁锅炖大鹅(联胜路店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
772,庆哥东北油边王,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,65,1.0979
773,乾堂里·杭州老八鲜(吴山广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,66,1.094
774,喜靓·老广排档(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,66,1.094
775,湘绯·锦(天目山路店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,66,1.094
776,小渔村全湖景餐厅(湖光里店),淳安县,餐饮服务;中餐厅;中餐厅,4.6,66,1.094
777,垚森居东北菜?烧烤(杭州宸创大厦店),拱墅区,餐饮服务;中餐厅;东北菜,4.6,66,1.094
778,哈尔滨涮肚·地摊烤肉(辣么刘萧山热榜店),萧山区,餐饮服务;中餐厅;火锅店,4.6,66,1.094
779,二丫家东北铁锅炖大鹅(晴川街店),西湖区,餐饮服务;中餐厅;东北菜,4.6,66,1.094
780,滇牛老杨潮汕鲜牛肉火锅,拱墅区,餐饮服务;中餐厅;火锅店,4.6,66,1.094
781,杭小馆杭帮菜私房菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,67,1.0902
782,湘绯·杭城拾佳湘菜(三深国际店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,67,1.0902
783,李百蟹·园林湖景蟹黄面(雷峰塔店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.6,67,1.0902
784,東大方(杭州大厦501店),上城区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
785,仙鱼石缘蒸汽石锅鱼,上城区,餐饮服务;中餐厅;火锅店,4.6,68,1.0864
786,新刘记·杭帮菜·私房菜,上城区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
787,東大方(杭州三维大厦店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
788,東大方(莫干山路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
789,东大方(杭州云澜谷店),西湖区,餐饮服务;中餐厅;浙江菜,4.6,68,1.0864
790,東大方(杭州万达店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
791,東大方(杭州苏泊尔大厦店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
792,東大方(杭州八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
793,東大方(祥生中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
794,钟华平潮汕鲜活牛肉铺,钱塘区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
795,湘绯(华夏之心店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,68,1.0864
796,湘粤江南(西子国际店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
797,厨创东北大厨(东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
798,辽A特色烧烤东北菜舟山东路店(辽A特色烧烤东北菜),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
799,博多天一天婦羅牛排飯(杭州首店),上城区,餐饮服务;外国餐厅;日本料理,4.6,68,1.0864
800,菲滋意式餐厅(富阳物美店),富阳区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,68,1.0864
801,菲滋意式餐厅(萧山临浦店),萧山区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,68,1.0864
802,杭小厨·地道杭帮菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
803,辣得香湘菜馆(益乐路店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,69,1.0827
804,東禧张大厨老坛柠檬鱼(首尔印象店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
805,小损样烧烤(恒祺中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
806,二丫家东北铁锅炖大鹅(龙章路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
807,东北老菜馆,上城区,餐饮服务;中餐厅;东北菜,4.6,69,1.0827
808,王大力·活龙虾江湖菜大排档(夜宵·拱墅万达店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
809,矮子餐厅(紫晶商务城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,70,1.0791
810,成渝老妈川菜(双菱路店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.6,70,1.0791
811,老弄堂菜馆(鼓楼店),上城区,餐饮服务;中餐厅;中餐厅,4.6,70,1.0791
812,幺妹鱼庄(华丰分店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,70,1.0791
813,盱眙杨姐龙虾馆·仓前羊肉馆(明珠街店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,70,1.0791
814,渝签斤串串自助火锅(武林夜市店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,71,1.0756
815,湘遇·湖南私房菜(西湖店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,71,1.0756
816,大俺徽地锅鸡(庆春店),上城区,餐饮服务;中餐厅;中餐厅,4.6,71,1.0756
817,比格比萨自助(杭州金沙印象城店),钱塘区,餐饮服务;快餐厅;快餐厅,4.6,71,1.0756
818,大禹龙虾烧烤,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,71,1.0756
819,Shake Shack(杭州嘉里中心店),拱墅区,餐饮服务;快餐厅;快餐厅,4.6,71,1.0756
820,吴记餐厅·杭帮菜·私房菜(西湖湖滨店),上城区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;特色/地方风味餐厅,4.6,72,1.0721
821,渝少卿重庆飘香鱼正宗川菜(华夏之心店),余杭区,餐饮服务;中餐厅;四川菜(川菜),4.6,72,1.0721
822,费大厨辣椒炒肉(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,72,1.0721
823,只有板凳长·湖南山里菜,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,72,1.0721
824,芳达烧烤(亚琪大厦店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,72,1.0721
825,帕米尔餐厅·新疆烧烤·羊肉串(杭州华景宾馆店),上城区,餐饮服务;中餐厅;中餐厅,4.6,72,1.0721
826,川娃子菜馆.烤鱼小龙虾(景芳店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
827,绿茶餐厅(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,73,1.0688
828,春江酸菜鱼馆(春江西路总店),桐庐县,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
829,红星路·成都街头烤鱼·川菜·夜宵团建(钱江世纪城店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
830,头牌鹤岗小串(天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,74,1.0654
831,印湖杭味·创意杭帮菜(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
832,冯三孃川菜馆(湖滨直营店),上城区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
833,江南公社(桐庐店),桐庐县,餐饮服务;中餐厅;湖南菜(湘菜),4.6,74,1.0654
834,厨创东北大厨(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,74,1.0654
835,黑淀儿烧烤(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,74,1.0654
836,天天有鹅肉·小南门龙虾,萧山区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
837,老头儿油爆虾·巷子里的烟火味(采荷店),上城区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
838,印湖饭店·传承经典杭帮菜(西湖断桥店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
839,烤匠麻辣烤鱼(亚奥万象天地店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0622
840,不忘湘·精致湘菜·小龙虾(闻堰老街店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,75,1.0622
841,大俺徽柴火鸡·地锅鸡(加州阳光店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
842,金玉东北烧烤·东北菜,余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0622
843,郭淑芬鲜切牛肉自助老火锅(延安路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,75,1.0622
844,达美乐比萨(惠兴路店),上城区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
845,达美乐比萨(鸿泰路店),上城区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
846,达美乐比萨(山阴路店),萧山区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
847,达美乐比萨(仓前万达广场店),余杭区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
848,达美乐比萨(滨文路店),滨江区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
849,达美乐比萨(利一路店),萧山区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
850,谢大牛馆·中式卤牛排(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
851,辛香汇·四川饭馆(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
852,齐庆·美蛙鱼头火锅(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.6,76,1.059
853,付小姐在成都(杭州总店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,76,1.059
854,和为贵·路哥东北烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.059
855,蟹满皇·蟹黄面(西湖湖滨店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,76,1.059
856,活虾堂龙虾(文一西路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.059
857,活虾堂·羊肉煲小龙虾烧烤(高沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
858,潇阳居·寻味广粤(东站东广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
859,彭兜兜鲜货烧烤·小龙虾湘菜大排档(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
860,厨创东北大厨(湖滨In77 C区店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
861,豪客来牛排(杭州文三颐高数码城餐厅),西湖区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),4.6,77,1.0558
862,串小二鲜货烧烤.龙虾风暴,萧山区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
863,费大厨辣椒炒肉(龙湖杭州上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,78,1.0528
864,整点东北菜儿,萧山区,餐饮服务;中餐厅;东北菜,4.6,78,1.0528
865,不万能先生·市井牛肉火锅(武林总店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,78,1.0528
866,张大厨老坛柠檬鱼,上城区,餐饮服务;中餐厅;中餐厅,4.6,79,1.0497
867,忆浙西·浙西农家菜(龙岗店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,79,1.0497
868,红星路·成都烤鱼(万达步行街店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,80,1.0468
869,新太二·鲜料川菜(杭州大悦城分店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
870,壹只鸡煲馆(杭州首店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
871,侯师傅热炒店(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
872,碧湖小馆(象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
873,马丫东北饭儿(浙商财富中心店),西湖区,餐饮服务;中餐厅;东北菜,4.6,80,1.0468
874,马丫东北饭儿(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
875,蘭记牛府贵州黄牛肉火锅(中山中路店),上城区,餐饮服务;中餐厅;火锅店,4.6,80,1.0468
876,一个串说(万泰城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
877,赶海去·海鲜烧烤小酒馆·团建·露营(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
878,戒指龙虾.小龙虾.烧烤(下沙一店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
879,戒指龙虾·小龙虾·烧烤(九堡格畈店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
880,朱小喜龙虾馆(金莱店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,80,1.0468
881,堂前屋后·开化山里菜(凯旋店),上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
